year,month,pressure,humidity,temperature,wind_speed,wind_direction,dew_point,rainfall
1982,8,95.21,77.81,24.23,2.78,244,19.89,1.09
1982,8,95.16,84.12,24.3,2.59,262.31,21.3,3.39
1982,6,95.28,62.06,31.11,7.89,248.81,20.37,16.3
1982,7,95.44,68.12,30.58,2.92,264.38,21.31,6.2
1982,6,95.14,50.5,35.25,3.99,277.81,19.33,0.12
1982,8,95.29,85.69,24.73,3.73,258.12,21.85,20.79
1982,9,95.86,76.69,27.53,3.64,76.94,21.81,14.17
1982,8,95.31,75.06,25.74,4.12,259.44,19.98,0.21
1982,10,95.95,62.25,28.08,2.47,82.44,18.14,2.87
1982,7,95.25,79.75,26.81,3.63,279.62,21.87,9.42
1982,5,95.31,38.69,35.67,5.09,299.06,15.63,0.09
1982,10,96.13,66.25,28.12,3.57,126.5,19.14,0.48
1982,7,95.13,79.81,26.83,2.5,230.81,22.35,1.24
1982,7,95.16,77.12,27.44,4.54,255.94,21.98,1.34
1982,11,95.97,62.38,27.23,2.93,105.25,17.87,0.51
1982,1,96.15,56.94,23.41,4.13,212.25,12.48,0.05
1982,11,95.51,81.06,24.46,7.12,217.75,20.76,12.1
1982,9,95.65,78.5,26.98,3.62,293.81,21.56,7.8
1982,5,95.95,54.5,32.08,4.01,303.69,19.01,2.54
1982,1,96.45,80.94,19.89,2.38,67.81,16.04,4.03
1982,7,95.23,75.25,27.13,3.48,244,21.19,7.15
1982,8,95.46,80.31,25.54,3.27,279.25,21.14,0.18
1982,6,95.28,68.69,29.12,2.8,275.31,21.13,0.49
1982,8,95.52,76.94,26.3,2.13,272.31,20.51,0.09
1982,1,96.31,61.56,24.55,6.6,67.88,14,6.92
1982,9,95.96,66.44,27.25,5.59,303.44,18.28,1.14
1982,2,96.12,67.44,23.66,4.35,161.5,15.44,0.58
1982,8,95.19,83,24.65,3.66,265.94,21.19,2.22
1982,4,95.75,47.38,30.62,6.75,264.75,14.87,10.9
1982,9,95.79,74.12,24.93,1.61,316.62,18.28,0.89
1982,1,96.33,33.69,23.39,8.12,200.75,5.24,0.2
1982,6,95.19,62.81,31,7.09,218.25,20.42,0.62
1982,5,95.7,25.69,36.8,5.06,328.12,10.41,0.05
1982,6,95.28,64.62,30.9,4.25,267.31,20.75,4.21
1982,8,95.22,80.94,25.63,4.1,264.94,21.51,3.21
1982,5,95.58,37.56,33.99,1.8,203.56,14.64,0.07
1982,8,95.26,78.62,26.57,2.39,267.19,21.53,2.91
1982,5,95.93,53.44,30.01,6.73,174.88,18.05,2.48
1982,6,95.06,67.62,31.11,6.79,263.81,21.65,1.46
1982,7,95.25,74.88,28.8,5.98,213.25,22.4,29.6
1982,6,95.22,54.88,32.96,4.09,267.25,19.71,0.09
1982,9,95.77,71.5,27.65,4.98,290.44,19.53,0.29
1982,8,95.01,84.38,25.01,2.7,261.31,21.8,6.5
1982,1,96.1,67.81,23.41,5.26,145.38,15.16,0.21
1982,7,95.44,75.75,27.01,5.3,260.44,21.27,4.83
1982,1,96.25,71.5,22.98,5.42,115.81,15.97,6.4
1982,9,95.39,81.31,25.7,2.5,285.12,21.81,4.03
1982,6,95.24,56.88,32.92,1.63,280.88,20.08,0.12
1982,5,95.48,38,33.47,6.16,315.56,14.05,0.46
1982,6,95.35,64.44,30.84,4.05,274.44,20.77,1.11
1982,7,95.05,79.31,26.44,8.58,213.06,21.9,1.49
1982,8,95.03,80.5,24.96,4.59,258.75,20.85,4.22
1982,7,95.27,73.5,28.01,5.7,289.56,21.73,0.08
1982,7,95.43,76.38,27.38,3.16,260.44,21.73,3.64
1982,9,95.8,79.38,25.83,2.43,296.5,20.87,0.61
1982,8,95.4,80.56,25.69,5.12,268,21.44,1.32
1982,5,95.54,38.38,34.05,6.02,271.69,14.49,0.01
1982,5,95.8,43,32.07,4.58,309.69,14.99,3.17
1982,7,95.5,54.19,32.01,3.34,264.62,17.26,0.02
1982,8,95.49,74.75,27.01,2.1,258.62,20.69,2.32
1982,8,95.08,85.69,24.32,4.19,254.75,21.7,33.54
1982,3,95.81,25.62,32.37,7.16,274.44,7.67,2.65
1982,1,96.28,33.81,22.44,6.79,305.94,3.24,0.1
1982,9,95.74,73.81,26.09,2.29,280.12,19.46,0.19
1982,8,95.41,75.25,27.65,2,260.75,21.41,1.2
1982,8,95.3,81.38,25.23,3.88,262.81,21.32,1.81
1982,7,94.9,77.88,28.3,3.53,262.69,22.93,1.5
1982,10,96.28,71.38,26.42,2.34,163.38,19.55,1.63
1982,7,94.97,77.31,27.49,4.05,267.31,22,0.52
1982,7,94.98,84.19,26.51,2.21,241.56,23.33,25.88
1982,2,96.01,30.69,27.01,6.55,270.19,4.52,0.18
1982,6,95.16,51.38,35.64,5.97,268.75,19.01,0.08
1982,8,95.26,80.25,25.85,3.1,254.56,21.51,1.53
1982,5,95.81,50.5,33.37,5.84,190.38,18.67,11.27
1982,9,95.47,78.31,26.21,2.82,279,21.13,2.1
1982,8,95.5,79.31,25.85,1.32,280.56,20.85,0.21
1982,5,95.8,30.44,36.15,2.16,327.31,12.89,6.55
1982,3,95.94,48.12,24.78,4.16,272.06,9.13,0.11
1982,8,95.67,80.38,25.37,1.99,285.81,20.77,0.36
1982,8,95.26,75.69,25.93,2.63,257.31,20.21,1.71
1982,5,95.44,44.31,34.26,3.52,282.62,16.82,0.01
1982,9,95.79,75.06,27.16,3.73,74.94,20.8,5.15
1982,3,95.88,29.44,29.48,5.43,306.38,6.05,0.19
1982,11,95.86,78.62,23.02,2.3,230.75,17.66,3.82
1982,8,95.18,85.44,24.33,3.02,258.5,21.72,2.73
1982,9,95.75,75.62,26.44,3.19,287.12,20.4,0.03
1982,4,95.78,26.44,34.19,7.73,267.56,7.76,14.34
1982,5,95.79,31.25,37.16,5.19,161.75,12.67,4.09
1982,7,95.17,82.38,25.97,4.24,265,22.33,10
1982,4,95.83,30.25,32.2,3.97,288.88,9.98,0.2
1982,10,96.19,67.25,27.6,4.45,163.06,18.8,0.05
1982,9,95.78,73.75,26.19,1.98,282.69,19.69,0.03
1982,5,95.86,55.06,30.17,2.77,289.5,16.71,0.38
1982,8,95.3,77.38,25.29,2.66,261.38,20.08,1.39
1982,10,96.02,71.56,25.83,4.55,118.06,19.05,1.97
1982,10,96.25,62.5,27.48,2.99,139,17.9,2.03
1982,8,95.25,85.62,24.25,2.81,263.81,21.5,8.83
1982,6,95.28,54,34.01,3.1,279,19.51,0.33
1982,10,96.12,69,26.55,2.42,128.62,19.24,0.29
1982,6,95.35,52.31,32.35,5.09,294,17.44,0.05
1982,9,95.65,74,26.84,2.34,288.5,19.93,0.12
1982,11,96.01,71.31,23.83,5.03,225.44,16.41,0.27
1982,9,95.57,77.25,27.1,1.61,300.88,21.2,0.96
1982,8,95.55,83,24.52,1.71,274.19,20.96,0.08
1982,8,95.22,82.25,24.83,4.26,262.88,21.26,1.33
1982,6,95.13,48.62,35.33,5.9,276.94,18.6,0.1
1982,10,96.19,65.94,25.84,2.78,274.06,18.86,0.41
1982,8,95.47,74.5,25.55,4.38,248.12,19.87,0.39
1982,7,95.35,75,26.93,4.83,266.5,21.03,0.85
1982,4,95.82,32.06,34.51,7.27,281.62,11.24,1.39
1982,5,95.8,47.06,31.91,5.29,276.38,14.48,0.81
1982,7,95.42,67.12,29.94,2.44,274,21.01,0.1
1982,9,95.85,73.19,28.16,3.38,269.94,21.06,1.88
1982,1,96.15,60.62,23.72,5.34,243.44,13.4,0.01
1982,1,96.09,64.31,22.85,4.67,236.12,13.15,0.59
1982,7,95.31,79,26.35,5.01,255.06,21.62,0.52
1982,7,95.35,67.62,29.9,2.51,269.81,21.09,1.32
1982,9,95.65,76.06,25.76,2.24,287.69,19.83,5.36
1982,9,95.78,76,26.6,3.03,284.56,20.69,0.05
1982,5,95.78,53.38,32.07,2.21,299.81,17.69,0.3
1982,1,96.11,67.75,23.22,5.28,113,14.77,2.72
1982,3,95.7,24.62,34.32,6.74,224.44,8.74,0.81
1982,7,95,77.75,27.62,6.98,112.81,22.15,0.71
1982,10,95.83,67.56,27.48,3.27,273.94,18.75,6.63
1982,4,95.73,37.06,34.33,6,316.38,12.51,0.2
1982,10,96.08,62.31,28.06,2.86,300.12,18.6,0.02
1982,7,95.1,77.06,27.09,4.38,266.31,21.84,4.34
1982,5,95.84,45.75,30.12,2.7,284.69,14.22,0.08
1982,6,95.27,75.12,26.75,5.36,279.94,21.51,15.52
1982,7,94.89,78.31,28.27,4.35,272.06,22.54,5.29
1982,5,95.96,49.44,32.58,5.65,213.5,17.65,7.58
1983,6,95.32,51.81,35.36,4.59,191.38,20.3,0.38
1983,8,95.42,78.69,26.83,2.92,266.81,21.76,0.04
1983,8,95.32,77.75,25.03,4.38,251.69,20.3,3.65
1983,10,95.75,82.88,24.64,0.91,311.56,21.05,1.33
1983,7,94.74,70.06,31.12,3.16,206.19,22.88,8.75
1983,7,94.69,80.31,28.4,6.25,274.5,23.96,9.08
1983,7,95.27,72.12,28.62,3.04,262.62,21.52,1.38
1983,7,94.58,74.69,26.75,6.03,203.62,21.33,6.74
1983,6,95.07,50.12,35.37,5.58,155.62,20.27,1.09
1983,7,95.2,72.62,28.98,2.85,267.75,21.9,1.37
1983,8,94.92,87.5,25.62,5.82,269.19,23.32,10.04
1983,9,95.29,91.56,24.94,6.73,98.31,23.44,23.87
1983,6,95.22,73.75,28.15,3.88,250.12,22.07,0.93
1983,6,95.45,41.88,37.2,4.38,306.62,17.5,0.43
1983,7,95.2,66.88,30.58,2.77,308.06,21.74,6.04
1983,9,95.5,82.94,26.3,3.41,204.56,22.69,41.28
1983,8,95.47,80,26.96,1.51,277.5,22.1,0.07
1983,7,95.44,73,28.25,2.62,254.25,21.53,8.81
1983,7,95.51,59.5,32.81,3.36,263.94,20.06,0.17
1983,12,96.07,23.31,14.88,4.52,129.5,-7.62,0.43
1983,9,95.53,83.81,25.97,3.54,311.38,22.6,9.47
1983,8,95.39,80.56,26.36,2.17,280.5,22.01,0.31
1983,6,95.4,36.5,38.18,5.23,308.38,16.45,0.67
1983,9,95.52,84.5,24.76,2.16,299.88,21.66,10.89
1983,9,95.58,82.56,25.44,2.54,272.69,21.65,1.38
1983,8,94.94,86,25.98,10.03,299,23.22,4.96
1983,9,95.53,76.19,27.44,1.65,279.31,21.4,0.19
1983,10,95.85,80.81,22.84,2.5,312.38,18.65,1.61
1983,7,95.37,49.94,34.79,4.15,220.31,18.65,0.08
1983,8,95.11,89.31,24.82,3.55,292.88,22.98,8.54
1983,7,95.42,61.25,32.15,5.45,251.62,20.6,0.96
1983,6,95.32,40.94,34.94,4.09,276.69,12.98,0.01
1983,5,95.48,41.44,36.24,5.55,275.5,15.01,0.01
1983,7,94.74,76.12,27.48,6.55,253.62,22.2,1.13
1983,6,94.99,67.31,29.87,4.19,251.69,21.47,1.29
1983,9,95.43,81.81,26.33,1.55,278.5,22.16,0.93
1983,9,95.42,86,24.8,2.4,275.31,22.05,1.52
1983,7,95.51,71.94,28.71,2.77,260,21.36,5.64
1983,9,95.43,79.19,26.68,1.87,271.88,21.76,0.16
1983,10,95.72,82.31,24.24,4.42,319.38,20.3,0.35
1983,9,95.38,86.62,25.42,1.32,291.44,22.71,2.06
1983,7,95.52,57.69,33.01,3.16,279.81,19.61,0.17
1983,5,95.58,36.75,36.71,2.28,303.56,14.44,0.02
1983,9,95.43,80.81,25.58,1.86,264.81,21.25,1.97
1983,8,95.13,81.62,27.05,5.37,255.81,22.76,3.78
1983,6,95.48,45.56,35.11,2.05,294.56,17.45,0.3
1983,7,94.8,69,28.76,4.71,208.44,21.15,0.66
1983,7,95.45,62.06,31.3,5.79,246.19,20.43,0.28
1983,6,95.29,62.25,32.18,2.71,254.56,20.9,1.28
1983,4,95.83,36.56,28.76,5.54,275.81,6.45,0.06
1983,8,95.38,79.75,26.98,1.6,267.75,22.1,0.04
1983,6,95.07,65.56,30.95,7.52,241.88,21.63,3.85
1983,7,95.27,75.06,27.98,2.94,260.56,21.88,0.49
1983,7,94.91,74.31,29.2,3.46,255.38,22.8,5.26
1983,7,95.5,81.19,25.58,2.62,255.69,21.54,21.88
1983,7,95.18,66.56,30.11,5.36,242.19,21.02,0.35
1983,7,94.89,81.75,27.23,5.44,265.75,23.26,4.93
1983,12,96.02,28.12,19.68,5.2,321.19,-2.56,0.32
1983,1,96.31,24.38,25.31,5.2,281.38,1.58,0.01
1983,10,95.91,80.19,22.37,3.42,310.69,17.93,0.14
1983,8,95.05,86.5,24.75,5.65,270.75,22.27,9.92
1983,7,95.4,57.44,33.19,5.88,288.69,19.36,0.1
1983,7,95.36,62.62,31.58,5.84,248,20.69,0.68
1983,6,95.45,49.81,35.22,6.12,294.94,19.8,2.01
1983,7,95.02,67.62,29.98,3.05,297.94,21.43,7.21
1983,6,95.33,38.81,37.32,4.61,300.5,16.35,2.15
1983,4,95.68,42.25,30.92,4.63,259.38,11.3,0.39
1983,6,95.37,40.94,38.31,5.55,237.5,18.22,4.32
1983,8,95.21,81.25,26.62,2.83,261.69,22.28,3.54
1983,10,95.58,86.44,25.27,1.58,299.94,22.55,4.28
1983,8,95.53,84.06,24.65,1.32,239.94,21.29,4.93
1983,9,95.47,90.5,25.13,4.59,211.19,23.35,49.6
1983,8,95.5,80.94,25.98,2.77,265.25,21.77,0.65
1983,9,95.47,85.88,25.69,3.95,301.38,22.7,1.54
1983,8,95.47,80.5,26.51,2.11,283.75,21.99,0.27
1983,8,95.64,76.69,27,2.62,249.81,21.25,1.45
1983,10,95.48,86.25,25.72,1.73,331,23.05,1.22
1983,9,95.37,85.31,25.8,3.57,296.88,22.87,15.49
1983,8,95.49,82.31,25.83,1.83,280.31,21.94,1.17
1983,9,95.52,79.44,25.97,1.23,260.19,21.11,4.44
1983,8,95.29,77.81,26.89,4.48,266.88,21.67,0.7
1983,7,95.32,57,33.76,2.7,309.12,20.57,7.45
1983,6,95.44,44.25,35.9,3.87,294,17.55,0.05
1983,9,95.46,78.38,26.42,1.88,266.12,21.19,2.42
1983,7,94.69,66.44,32.83,5.77,155.25,22.82,1.2
1983,10,95.58,82.12,25.98,1.9,339.06,22.31,0.72
1983,8,95.39,78.56,27.07,1.61,274.31,21.74,0.81
1983,6,95.36,69.25,30.04,3.42,251.56,21.73,8.68
1983,9,95.66,79.5,26.8,3.95,263.44,21.88,0.16
1983,9,95.45,80.75,25.9,1.74,281.5,21.52,0.39
1983,3,96.15,23.75,31.62,8.12,315.31,4.38,0.96
1983,6,95.52,37.94,37.23,1.57,311.56,16.26,0.45
1983,10,95.59,88.75,23.69,3.23,238.81,21.79,1.69
1983,7,95.27,61.62,30.37,5.09,244.88,19.8,0.5
1983,6,94.73,69.88,30.14,5.68,265,22.56,0.25
1983,6,95.35,45.69,34.03,3.07,274.88,14.94,0.02
1983,8,94.45,85.75,26.26,9.45,250.06,23.71,35.94
1983,8,95.42,78.69,26.9,2.45,270.31,21.75,0.01
1983,9,95.44,84.19,25.76,3.62,226.62,22.53,11.9
1983,8,95.47,79.06,26.8,3.35,274.19,21.77,1.08
1983,8,94.92,84.31,25.98,3.51,271.44,23,2.67
1983,10,95.45,91.38,23.8,6.34,237.25,22.33,0.7
1983,8,95.36,81.44,25.94,2.88,281.56,21.75,0.07
1983,10,95.77,86.25,24.9,1.27,280.69,22.16,2.45
1983,12,96.12,63.38,23.78,3.8,165.44,15.08,0.01
1983,8,95.28,83.06,25.7,2.1,280.44,22.27,3.75
1983,9,95.59,83.25,24.38,1.96,291.19,21.06,1.05
1983,7,95.37,67.88,27.93,3.72,241.31,20.36,0.17
1983,10,95.68,88.25,24.79,1.78,259.69,22.4,9.44
1983,6,94.79,66.06,30.36,4.72,260.69,21.45,1.58
1983,8,94.91,87.5,25.57,3.33,264.12,23.26,40.16
1983,9,95.33,87.5,25.51,4.66,229.62,23.01,17.21
1983,7,94.88,76.81,28.28,4.05,275.75,22.9,4.78
1983,8,95.32,79.81,26.85,2.55,253.12,22.05,0.55
1983,6,95.19,68.88,29.78,3.82,241.5,21.62,0.69
1983,9,95.58,82.25,25.51,1.88,256.69,21.49,2.33
1983,6,95.26,67.5,30.14,6.55,257.38,21.63,1.85
1983,7,95.54,74.62,26.7,2.96,252.56,20.94,0.52
1983,9,95.47,88.5,24.59,2.58,147.56,22.38,23.97
1983,9,95.41,87.31,25.54,2.12,300.69,23.04,13.49
1983,1,96.34,60.25,23.46,4.41,267.69,12.24,0.01
1983,8,95.08,88.62,24.39,3.95,282.31,22.4,13.77
1983,9,95.4,83,25.63,2.53,280.69,21.77,6.12
1983,9,95.37,91.38,24.42,4.46,292.44,23.11,61.37
1983,8,95.01,83.25,26.01,3.68,257.38,22.4,1.89
1983,8,95.1,85.25,25.59,2.16,263,22.69,0.28
1983,9,95.63,84.75,25.87,0.9,324.12,22.75,0.96
1983,8,95.44,80.19,24.87,4.02,238.38,20.48,7.19
1983,6,95.05,65.88,32.12,6.93,226.69,21.83,1.04
1983,10,95.32,87.44,26.31,3.8,104.62,23.61,0.7
1983,7,94.79,75.44,28.9,5.2,220,23,3.38
1983,9,95.66,85.25,24.86,1.64,282.56,21.75,0.03
1983,9,95.4,87.25,25.37,3.03,79.31,22.66,12.32
1983,5,95.69,30.31,36.32,6.25,304.56,11.9,0.04
1983,6,94.86,65.44,31.71,5.39,272.44,21.95,2.25
1983,6,95.05,60.19,32.55,5.7,257.06,21.08,0.74
1983,10,95.6,82.94,25.22,3.23,299.06,21.73,0.15
1983,9,95.31,88.75,25.43,2.92,246.5,23.25,7.99
1983,7,95.51,72.69,27.37,2.88,255.12,20.62,5.59
1983,8,95.07,83.44,25.86,3.28,277.31,22.31,9.51
1983,9,95.38,86.62,25.42,1.32,291.44,22.71,2.06
1983,6,95.05,60.19,32.55,5.7,257.06,21.08,0.74
1983,8,95.1,85.25,25.59,2.16,263,22.69,0.28
1983,9,95.43,79.19,26.68,1.87,271.88,21.76,0.16
1983,7,95.5,81.19,25.58,2.62,255.69,21.54,21.88
1983,8,95.13,81.62,27.05,5.37,255.81,22.76,3.78
1983,10,95.75,82.88,24.64,0.91,311.56,21.05,1.33
1983,4,95.83,36.56,28.76,5.54,275.81,6.45,0.06
1983,7,95.32,57,33.76,2.7,309.12,20.57,7.45
1983,7,94.58,74.69,26.75,6.03,203.62,21.33,6.74
1983,7,95.51,72.69,27.37,2.88,255.12,20.62,5.59
1983,7,94.74,76.12,27.48,6.55,253.62,22.2,1.13
1983,8,95.47,80,26.96,1.51,277.5,22.1,0.07
1983,7,95.45,62.06,31.3,5.79,246.19,20.43,0.28
1983,9,95.58,82.56,25.44,2.54,272.69,21.65,1.38
1983,8,95.01,83.25,26.01,3.68,257.38,22.4,1.89
1983,7,95.37,67.88,27.93,3.72,241.31,20.36,0.17
1983,9,95.43,80.81,25.58,1.86,264.81,21.25,1.97
1983,9,95.58,82.25,25.51,1.88,256.69,21.49,2.33
1983,8,95.5,80.94,25.98,2.77,265.25,21.77,0.65
1983,8,95.21,81.25,26.62,2.83,261.69,22.28,3.54
1983,4,95.68,42.25,30.92,4.63,259.38,11.3,0.39
1983,9,95.63,84.75,25.87,0.9,324.12,22.75,0.96
1983,8,94.92,84.31,25.98,3.51,271.44,23,2.67
1983,9,95.52,79.44,25.97,1.23,260.19,21.11,4.44
1983,10,95.45,91.38,23.8,6.34,237.25,22.33,0.7
1983,6,94.79,66.06,30.36,4.72,260.69,21.45,1.58
1983,6,95.45,41.88,37.2,4.38,306.62,17.5,0.43
1983,6,95.07,50.12,35.37,5.58,155.62,20.27,1.09
1983,6,94.86,65.44,31.71,5.39,272.44,21.95,2.25
1983,8,95.08,88.62,24.39,3.95,282.31,22.4,13.77
1983,9,95.42,86,24.8,2.4,275.31,22.05,1.52
1983,8,95.44,80.19,24.87,4.02,238.38,20.48,7.19
1983,6,94.73,69.88,30.14,5.68,265,22.56,0.25
1983,8,95.38,79.75,26.98,1.6,267.75,22.1,0.04
1983,6,95.22,73.75,28.15,3.88,250.12,22.07,0.93
1983,9,95.47,88.5,24.59,2.58,147.56,22.38,23.97
1983,10,95.77,86.25,24.9,1.27,280.69,22.16,2.45
1983,9,95.45,80.75,25.9,1.74,281.5,21.52,0.39
1983,6,95.29,62.25,32.18,2.71,254.56,20.9,1.28
1983,7,95.27,75.06,27.98,2.94,260.56,21.88,0.49
1983,8,95.11,89.31,24.82,3.55,292.88,22.98,8.54
1983,9,95.31,88.75,25.43,2.92,246.5,23.25,7.99
1983,9,95.66,79.5,26.8,3.95,263.44,21.88,0.16
1983,9,95.53,76.19,27.44,1.65,279.31,21.4,0.19
1983,9,95.5,82.94,26.3,3.41,204.56,22.69,41.28
1983,9,95.52,84.5,24.76,2.16,299.88,21.66,10.89
1983,8,94.91,87.5,25.57,3.33,264.12,23.26,40.16
1983,9,95.41,87.31,25.54,2.12,300.69,23.04,13.49
1983,12,96.07,23.31,14.88,4.52,129.5,-7.62,0.43
1983,5,95.48,41.44,36.24,5.55,275.5,15.01,0.01
1983,10,95.6,82.94,25.22,3.23,299.06,21.73,0.15
1983,6,94.99,67.31,29.87,4.19,251.69,21.47,1.29
1983,8,95.42,78.69,26.83,2.92,266.81,21.76,0.04
1983,10,95.32,87.44,26.31,3.8,104.62,23.61,0.7
1983,6,95.19,68.88,29.78,3.82,241.5,21.62,0.69
1983,6,95.48,45.56,35.11,2.05,294.56,17.45,0.3
1983,7,95.2,72.62,28.98,2.85,267.75,21.9,1.37
1983,7,95.54,74.62,26.7,2.96,252.56,20.94,0.52
1983,9,95.37,91.38,24.42,4.46,292.44,23.11,61.37
1983,8,95.47,80.5,26.51,2.11,283.75,21.99,0.27
1983,6,95.26,67.5,30.14,6.55,257.38,21.63,1.85
1983,8,95.32,79.81,26.85,2.55,253.12,22.05,0.55
1983,6,95.44,44.25,35.9,3.87,294,17.55,0.05
1983,8,94.94,86,25.98,10.03,299,23.22,4.96
1983,6,95.32,51.81,35.36,4.59,191.38,20.3,0.38
1983,7,95.52,57.69,33.01,3.16,279.81,19.61,0.17
1983,6,95.37,40.94,38.31,5.55,237.5,18.22,4.32
1983,6,95.32,40.94,34.94,4.09,276.69,12.98,0.01
1983,12,96.02,28.12,19.68,5.2,321.19,-2.56,0.32
1983,8,95.32,77.75,25.03,4.38,251.69,20.3,3.65
1983,10,95.58,86.44,25.27,1.58,299.94,22.55,4.28
1983,7,95.36,62.62,31.58,5.84,248,20.69,0.68
1983,6,95.07,65.56,30.95,7.52,241.88,21.63,3.85
1983,6,95.36,69.25,30.04,3.42,251.56,21.73,8.68
1983,10,95.58,82.12,25.98,1.9,339.06,22.31,0.72
1983,7,95.2,66.88,30.58,2.77,308.06,21.74,6.04
1983,7,95.42,61.25,32.15,5.45,251.62,20.6,0.96
1983,10,95.59,88.75,23.69,3.23,238.81,21.79,1.69
1983,10,95.85,80.81,22.84,2.5,312.38,18.65,1.61
1983,6,95.4,36.5,38.18,5.23,308.38,16.45,0.67
1983,6,95.45,49.81,35.22,6.12,294.94,19.8,2.01
1983,8,95.07,83.44,25.86,3.28,277.31,22.31,9.51
1983,6,95.35,45.69,34.03,3.07,274.88,14.94,0.02
1983,5,95.58,36.75,36.71,2.28,303.56,14.44,0.02
1983,10,95.91,80.19,22.37,3.42,310.69,17.93,0.14
1983,9,95.43,81.81,26.33,1.55,278.5,22.16,0.93
1983,8,94.45,85.75,26.26,9.45,250.06,23.71,35.94
1983,8,95.53,84.06,24.65,1.32,239.94,21.29,4.93
1983,10,95.72,82.31,24.24,4.42,319.38,20.3,0.35
1983,8,95.47,79.06,26.8,3.35,274.19,21.77,1.08
1983,8,94.92,87.5,25.62,5.82,269.19,23.32,10.04
1983,10,95.48,86.25,25.72,1.73,331,23.05,1.22
1983,9,95.53,83.81,25.97,3.54,311.38,22.6,9.47
1983,9,95.4,87.25,25.37,3.03,79.31,22.66,12.32
1983,9,95.47,90.5,25.13,4.59,211.19,23.35,49.6
1983,8,95.05,86.5,24.75,5.65,270.75,22.27,9.92
1983,7,95.44,73,28.25,2.62,254.25,21.53,8.81
1983,9,95.59,83.25,24.38,1.96,291.19,21.06,1.05
1983,9,95.44,84.19,25.76,3.62,226.62,22.53,11.9
1983,8,95.39,80.56,26.36,2.17,280.5,22.01,0.31
1983,7,95.27,72.12,28.62,3.04,262.62,21.52,1.38
1983,9,95.46,78.38,26.42,1.88,266.12,21.19,2.42
1983,9,95.37,85.31,25.8,3.57,296.88,22.87,15.49
1983,7,94.88,76.81,28.28,4.05,275.75,22.9,4.78
1983,7,95.18,66.56,30.11,5.36,242.19,21.02,0.35
1983,9,95.29,91.56,24.94,6.73,98.31,23.44,23.87
1983,7,94.8,69,28.76,4.71,208.44,21.15,0.66
1983,8,95.49,82.31,25.83,1.83,280.31,21.94,1.17
1983,7,94.69,80.31,28.4,6.25,274.5,23.96,9.08
1983,8,95.36,81.44,25.94,2.88,281.56,21.75,0.07
1983,3,96.15,23.75,31.62,8.12,315.31,4.38,0.96
1983,7,94.79,75.44,28.9,5.2,220,23,3.38
1983,9,95.66,85.25,24.86,1.64,282.56,21.75,0.03
1983,9,95.33,87.5,25.51,4.66,229.62,23.01,17.21
1983,10,95.68,88.25,24.79,1.78,259.69,22.4,9.44
1983,8,95.29,77.81,26.89,4.48,266.88,21.67,0.7
1983,7,95.27,61.62,30.37,5.09,244.88,19.8,0.5
1983,12,96.12,63.38,23.78,3.8,165.44,15.08,0.01
1983,9,95.4,83,25.63,2.53,280.69,21.77,6.12
1983,7,94.74,70.06,31.12,3.16,206.19,22.88,8.75
1983,7,94.69,66.44,32.83,5.77,155.25,22.82,1.2
1983,1,96.31,24.38,25.31,5.2,281.38,1.58,0.01
1983,8,95.39,78.56,27.07,1.61,274.31,21.74,0.81
1983,7,95.51,71.94,28.71,2.77,260,21.36,5.64
1983,8,95.42,78.69,26.9,2.45,270.31,21.75,0.01
1983,7,95.51,59.5,32.81,3.36,263.94,20.06,0.17
1983,5,95.69,30.31,36.32,6.25,304.56,11.9,0.04
1983,7,95.4,57.44,33.19,5.88,288.69,19.36,0.1
1983,6,95.33,38.81,37.32,4.61,300.5,16.35,2.15
1983,6,95.05,65.88,32.12,6.93,226.69,21.83,1.04
1983,8,95.64,76.69,27,2.62,249.81,21.25,1.45
1983,8,95.28,83.06,25.7,2.1,280.44,22.27,3.75
1983,1,96.34,60.25,23.46,4.41,267.69,12.24,0.01
1983,7,95.37,49.94,34.79,4.15,220.31,18.65,0.08
1983,7,94.89,81.75,27.23,5.44,265.75,23.26,4.93
1983,7,95.02,67.62,29.98,3.05,297.94,21.43,7.21
1983,7,94.91,74.31,29.2,3.46,255.38,22.8,5.26
1983,9,95.47,85.88,25.69,3.95,301.38,22.7,1.54
1983,6,95.52,37.94,37.23,1.57,311.56,16.26,0.45
1983,6,95.29,62.25,32.18,2.71,254.56,20.9,1.28
1983,9,95.42,86,24.8,2.4,275.31,22.05,1.52
1983,9,95.4,87.25,25.37,3.03,79.31,22.66,12.32
1983,7,95.36,62.62,31.58,5.84,248,20.69,0.68
1983,8,95.47,80,26.96,1.51,277.5,22.1,0.07
1983,7,94.58,74.69,26.75,6.03,203.62,21.33,6.74
1983,9,95.53,83.81,25.97,3.54,311.38,22.6,9.47
1983,9,95.33,87.5,25.51,4.66,229.62,23.01,17.21
1983,10,95.6,82.94,25.22,3.23,299.06,21.73,0.15
1983,9,95.58,82.56,25.44,2.54,272.69,21.65,1.38
1983,9,95.52,84.5,24.76,2.16,299.88,21.66,10.89
1983,6,95.35,45.69,34.03,3.07,274.88,14.94,0.02
1983,7,95.2,66.88,30.58,2.77,308.06,21.74,6.04
1983,5,95.69,30.31,36.32,6.25,304.56,11.9,0.04
1983,9,95.66,85.25,24.86,1.64,282.56,21.75,0.03
